XM_011530561.2	NC_000022.11	+	31754015	31907015	31754921	31906497	41	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31833914,31836998,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907015,
XM_011530565.2	NC_000022.11	+	31754015	31893668	31754921	31879752	38	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31836971,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31879524,31893581,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31879752,31893668,
XM_011530568.2	NC_000022.11	+	31754015	31874373	31754921	31873283	35	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31836971,31838684,31843094,31843644,31845017,31846833,31857444,31870589,31873171,31874272,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31870744,31873332,31874373,
XM_017029113.1	NC_000022.11	+	31754015	31838783	31754921	31837107	27	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31837093,31838684,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838783,
XM_017029115.1	NC_000022.11	+	31754015	31838783	31754921	31837107	25	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31833914,31837093,31838684,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31833980,31837155,31838783,
XM_017029114.1	NC_000022.11	+	31754015	31831176	31754921	31831110	25	31754015,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31831063,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31831176,
NM_001242896.1	NC_000022.11	+	31754022	31907034	31754921	31906497	43	31754022,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31836971,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907034,
NM_001007188.2	NC_000022.11	+	31754022	31815991	31754921	31815429	22	31754022,31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31815415,	31754164,31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31815991,
NM_001136029.2	NC_000022.11	+	31754861	31907034	31754921	31906497	42	31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31836998,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907034,
NM_014662.4	NC_000022.11	+	31754861	31907034	31754921	31906497	41	31754861,31758545,31760655,31764974,31766584,31768813,31778098,31783906,31784813,31792032,31792744,31797599,31798581,31802703,31804161,31804841,31806121,31809610,31810520,31814991,31819021,31821501,31822692,31833914,31836998,31838684,31843094,31843644,31845017,31846833,31857444,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31754979,31758633,31760702,31765060,31766668,31768863,31778168,31783985,31784875,31792102,31792817,31797703,31798656,31802838,31804223,31804915,31806191,31809647,31810641,31815212,31819225,31821637,31822790,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907034,
XM_011530569.2	NC_000022.11	+	31831148	31907015	31833916	31906497	20	31831148,31833914,31836971,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31831225,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907015,
XM_024452305.1	NC_000022.11	+	31831149	31907015	31833916	31906497	20	31831149,31833914,31836998,31838684,31843094,31843644,31845017,31846833,31857444,31861367,31870589,31873254,31874272,31876156,31879524,31893581,31897481,31901741,31905983,31906204,	31831225,31833980,31837155,31838845,31843212,31843812,31845237,31846967,31857553,31861433,31870744,31873332,31874405,31876265,31879752,31893751,31897653,31901802,31906066,31907015,
gene-RN7SL20P	NC_000022.11	+	31757201	31757498	31757498	31757498	1	31757201,	31757498,
gene-RNU6-201P	NC_000022.11	+	31837237	31837298	31837298	31837298	1	31837237,	31837298,
gene-LOC107985530	NC_000022.11	-	31890968	31892462	31892462	31892462	1	31890968,	31892462,
XR_001755494.1	NC_000022.11	-	31925249	31928514	31928514	31928514	3	31925249,31927098,31928162,	31926551,31927310,31928514,
NR_126507.1	NC_000022.11	-	31933520	31945362	31945362	31945362	3	31933520,31937988,31945232,	31934449,31938115,31945362,
NM_015372.2	NC_000022.11	-	31933520	31945362	31934117	31938066	3	31933520,31937915,31945232,	31934449,31938115,31945362,
NM_001302820.1	NC_000022.11	-	31933520	31938454	31934431	31938267	2	31933520,31937988,	31934449,31938454,
NM_001302819.1	NC_000022.11	-	31933520	31938454	31934117	31938267	2	31933520,31937915,	31934449,31938454,
NM_003405.3	NC_000022.11	+	31944492	31957603	31944733	31956792	2	31944492,31956138,	31944820,31957603,
NR_149128.1	NC_000022.11	+	31970822	32037199	32037199	32037199	5	31970822,31973386,31981271,31988081,32037110,	31970912,31973474,31981405,31988179,32037199,
gene-RN7SL305P	NC_000022.11	-	31981146	31981427	31981427	31981427	1	31981146,	31981427,
gene-RPS17P16	NC_000022.11	+	32039464	32039944	32039944	32039944	1	32039464,	32039944,
NM_000343.3	NC_000022.11	+	32043031	32113029	32043281	32110213	15	32043031,32049942,32066934,32067966,32068495,32081865,32083073,32084438,32084899,32086219,32091611,32099182,32102021,32104785,32109989,	32043416,32050014,32067039,32068026,32068600,32081971,32083154,32084659,32085035,32086327,32091762,32099351,32102237,32104891,32113029,
XM_011530331.1	NC_000022.11	+	32043049	32102142	32043281	32102040	12	32043049,32049942,32066934,32067966,32068495,32081865,32083073,32084438,32084899,32086219,32091611,32102021,	32043416,32050014,32067039,32068026,32068600,32081971,32083154,32084659,32085035,32086327,32091762,32102142,
NM_001256314.1	NC_000022.11	+	32059169	32113029	32068504	32110213	14	32059169,32066934,32067966,32068495,32081865,32083073,32084438,32084899,32086219,32091611,32099182,32102021,32104785,32109989,	32059344,32067039,32068026,32068600,32081971,32083154,32084659,32085035,32086327,32091762,32099351,32102237,32104891,32113029,
XR_938172.2	NC_000022.11	-	32106178	32121752	32121752	32121752	3	32106178,32119854,32121410,	32106942,32120002,32121752,
XR_938171.2	NC_000022.11	-	32114511	32121752	32121752	32121752	3	32114511,32119854,32121410,	32115083,32120002,32121752,
NR_040114.1	NC_000022.11	+	32121976	32133469	32133469	32133469	4	32121976,32123893,32132220,32133211,	32122117,32124034,32132507,32133469,
gene-AP1B1P2	NC_000022.11	+	32134027	32134129	32134129	32134129	1	32134027,	32134129,
XM_017028630.2	NC_000022.11	-	32149005	32160434	32149539	32159935	8	32149005,32149752,32150318,32152066,32152561,32154243,32158983,32159900,	32149613,32149780,32150479,32152094,32152626,32154318,32159222,32160434,
XM_011529922.3	NC_000022.11	-	32149005	32160431	32149539	32159935	10	32149005,32149752,32150318,32150991,32151486,32152066,32152561,32154243,32158983,32159900,	32149613,32149780,32150479,32151019,32151551,32152094,32152626,32154318,32159222,32160431,
XM_017028629.2	NC_000022.11	-	32149005	32159849	32149539	32159491	10	32149005,32149752,32150318,32150991,32151486,32152066,32152561,32154243,32158983,32159456,	32149613,32149780,32150479,32151019,32151551,32152094,32152626,32154318,32159222,32159849,
NM_001010859.2	NC_000022.11	-	32149005	32159292	32149539	32159215	9	32149005,32149752,32150318,32150991,32151486,32152066,32152561,32154243,32158983,	32149613,32149780,32150479,32151019,32151551,32152094,32152626,32154318,32159292,
XM_017028631.2	NC_000022.11	-	32150394	32160444	32150953	32159935	8	32150394,32150924,32151486,32152066,32152561,32154243,32158983,32159900,	32150479,32151019,32151551,32152094,32152626,32154318,32159222,32160444,
XM_017028632.2	NC_000022.11	-	32151492	32160447	32152083	32159935	6	32151492,32152066,32152494,32154243,32158983,32159900,	32151551,32152094,32152626,32154318,32159222,32160447,
XM_017028535.2	NC_000022.11	-	32190434	32204849	32190771	32193187	5	32190434,32192901,32194344,32202332,32204706,	32191352,32193192,32194398,32202550,32204849,
XM_011529827.3	NC_000022.11	-	32190434	32204807	32190771	32202451	6	32190434,32192901,32194344,32196090,32202332,32204706,	32191352,32193192,32194490,32196204,32202550,32204807,
NM_001159545.1	NC_000022.11	-	32190434	32204731	32190771	32193187	4	32190434,32192901,32202332,32204706,	32191352,32193192,32202550,32204731,
XM_017028536.2	NC_000022.11	-	32190434	32204678	32190771	32193187	5	32190434,32192901,32194344,32202332,32204492,	32191352,32193192,32194398,32202550,32204678,
XM_011529830.3	NC_000022.11	-	32190434	32204678	32190771	32202451	6	32190434,32192901,32194344,32196090,32202332,32204492,	32191352,32193192,32194490,32196204,32202550,32204678,
XM_011529832.2	NC_000022.11	-	32190434	32203764	32190771	32202451	4	32190434,32192901,32194344,32202332,	32191352,32193192,32194490,32203764,
XM_011529828.2	NC_000022.11	-	32190434	32203761	32190771	32202451	6	32190434,32192901,32194344,32196090,32202332,32202640,	32191352,32193192,32194490,32196204,32202550,32203761,
NM_001098527.2	NC_000022.11	-	32190434	32203477	32190771	32202451	5	32190434,32192901,32194344,32202332,32202640,	32191352,32193192,32194490,32202550,32203477,
NM_001159546.1	NC_000022.11	-	32190434	32202550	32190771	32193187	4	32190434,32192901,32194344,32202332,	32191352,32193192,32194398,32202550,
NM_006605.3	NC_000022.11	-	32190434	32193479	32190771	32193274	2	32190434,32192901,	32191352,32193479,
XM_011529826.2	NC_000022.11	-	32190437	32203761	32190771	32202451	5	32190437,32192901,32194344,32196090,32202332,	32191352,32193192,32194490,32196204,32203761,
NR_149072.1	NC_000022.11	+	32205114	32273615	32273615	32273615	4	32205114,32207135,32268287,32269356,	32205247,32207276,32268579,32273615,
XM_017028920.1	NC_000022.11	-	32218422	32355057	32218513	32352983	17	32218422,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,32266234,32352876,32354846,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251874,32254213,32266352,32353014,32355057,
XM_006724308.3	NC_000022.11	-	32218422	32355057	32218513	32254210	16	32218422,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,32352837,32354846,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251874,32254213,32353014,32355057,
XM_011530342.2	NC_000022.11	-	32218422	32355057	32218513	32254210	17	32218422,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,32266234,32352837,32354846,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251874,32254213,32266352,32353014,32355057,
XM_011530343.2	NC_000022.11	-	32218422	32352928	32218513	32254210	15	32218422,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,32352876,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251874,32254213,32352928,
XM_011530344.2	NC_000022.11	-	32218422	32254210	32218513	32251874	14	32218422,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251894,32254210,
NM_014227.2	NC_000022.11	-	32218475	32255331	32218513	32255329	15	32218475,32220919,32224266,32225654,32229193,32230967,32232898,32234872,32237243,32238984,32247410,32248742,32251769,32254141,32255194,	32218725,32221022,32224482,32225823,32229344,32231075,32233034,32235093,32237324,32239090,32247515,32248802,32251874,32254213,32255331,
gene-CPSF1P1	NC_000022.11	+	32269380	32273194	32273194	32273194	1	32269380,	32273194,
XR_001755500.1	NC_000022.11	-	32327167	32346383	32346383	32346383	2	32327167,32343011,	32327437,32346383,
XR_001755499.1	NC_000022.11	-	32327167	32333792	32333792	32333792	2	32327167,32333533,	32327437,32333792,
NM_006604.2	NC_000022.11	+	32354884	32361161	32358158	32360832	3	32354884,32358153,32360251,	32354897,32358444,32361161,
XM_017028534.1	NC_000022.11	+	32355339	32358904	32355600	32358611	2	32355339,32358153,	32355649,32358904,
NM_001098535.1	NC_000022.11	+	32357866	32361161	32358071	32360832	2	32357866,32360251,	32358444,32361161,
NR_104232.1	NC_000022.11	-	32359905	32371264	32371264	32371264	5	32359905,32367689,32368496,32370898,32371197,	32360839,32367714,32368567,32370941,32371264,
NR_001450.3	NC_000022.11	-	32359905	32371076	32371076	32371076	4	32359905,32367689,32368496,32370898,	32360839,32367714,32368567,32371076,
NR_002596.2	NC_000022.11	-	32359905	32371076	32371076	32371076	5	32359905,32362971,32367689,32368496,32370898,	32360839,32363058,32367714,32368567,32371076,
NR_038918.1	NC_000022.11	+	32376663	32384343	32384343	32384343	3	32376663,32377325,32383255,	32376721,32377737,32384343,
gene-LOC100422292	NC_000022.11	+	32386667	32387316	32387316	32387316	1	32386667,	32387316,
NM_014306.4	NC_000022.11	-	32387574	32412287	32387991	32412156	12	32387574,32392239,32393891,32395025,32396073,32397940,32399602,32401746,32406661,32408174,32408754,32412063,	32388099,32392359,32394002,32395214,32396249,32398100,32399759,32401903,32406761,32408242,32408833,32412287,
XM_011530091.2	NC_000022.11	-	32413844	32464465	32414302	32457386	16	32413844,32415914,32417084,32419361,32431346,32432372,32433718,32435703,32437759,32442670,32445634,32447211,32453382,32457262,32461573,32464373,	32414425,32415991,32417148,32419404,32431414,32432543,32433772,32435880,32437851,32442731,32445698,32447340,32453503,32457386,32461661,32464465,
XM_017028740.1	NC_000022.11	-	32413844	32464465	32414302	32457386	16	32413844,32415914,32417084,32419361,32431346,32433718,32435703,32437759,32442670,32445634,32445840,32447211,32453382,32457262,32461573,32464373,	32414425,32415991,32417148,32419404,32431414,32433772,32435880,32437851,32442731,32445698,32445996,32447340,32453503,32457386,32461661,32464465,
XM_011530088.2	NC_000022.11	-	32413844	32464465	32414302	32457386	17	32413844,32415914,32417084,32419361,32431346,32432372,32433718,32435703,32437759,32442670,32445634,32445840,32447211,32453382,32457262,32461573,32464373,	32414425,32415991,32417148,32419404,32431414,32432543,32433772,32435880,32437851,32442731,32445698,32445996,32447340,32453503,32457386,32461661,32464465,
XM_011530090.2	NC_000022.11	-	32413844	32459764	32414302	32457386	16	32413844,32415914,32417084,32419361,32431346,32432372,32433718,32435703,32437759,32442670,32445634,32445840,32447211,32453382,32457262,32459725,	32414425,32415991,32417148,32419404,32431414,32432543,32433772,32435880,32437851,32442731,32445698,32445996,32447340,32453503,32457386,32459764,
XM_011530089.2	NC_000022.11	-	32413844	32459746	32414302	32457386	17	32413844,32415914,32417084,32419361,32431346,32432372,32433718,32435703,32437759,32442670,32445634,32445840,32447211,32453382,32457262,32457917,32459725,	32414425,32415991,32417148,32419404,32431414,32432543,32433772,32435880,32437851,32442731,32445698,32445996,32447340,32453503,32457386,32458034,32459746,
NM_174932.2	NC_000022.11	-	32413846	32457386	32414302	32457386	15	32413846,32415914,32417084,32419361,32431346,32432372,32433718,32435703,32437759,32442670,32445634,32445840,32447211,32453382,32457262,	32414425,32415991,32417148,32419404,32431414,32432543,32433772,32435880,32437851,32442731,32445698,32445996,32447340,32453503,32457386,
XM_024452207.1	NC_000022.11	+	32474681	32498829	32479200	32498530	9	32474681,32479132,32483896,32485067,32487744,32491085,32493104,32495492,32498143,	32475124,32479275,32484124,32485209,32487828,32491181,32493281,32495530,32498829,
XM_011530106.1	NC_000022.11	+	32474681	32498829	32483947	32498530	8	32474681,32483896,32485067,32487744,32491085,32493104,32495492,32498143,	32475124,32484124,32485209,32487828,32491181,32493281,32495530,32498829,
NM_012179.3	NC_000022.11	+	32474719	32498831	32475002	32498530	9	32474719,32478980,32483896,32485067,32487744,32491085,32493104,32495492,32498143,	32475124,32479275,32484124,32485209,32487828,32491181,32493281,32495530,32498831,
NM_001257990.1	NC_000022.11	+	32475236	32498831	32479200	32498530	9	32475236,32478980,32483896,32485067,32487744,32491085,32493104,32495492,32498143,	32475398,32479275,32484124,32485209,32487828,32491181,32493281,32495530,32498831,
NM_001033024.1	NC_000022.11	+	32475236	32498831	32475361	32498530	9	32475236,32479132,32483896,32485067,32487744,32491085,32493104,32495492,32498143,	32475398,32479275,32484124,32485209,32487828,32491181,32493281,32495530,32498831,
XR_001755317.2	NC_000022.11	-	32512527	33058366	33058366	33058366	13	32512527,32518042,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33058291,	32513824,32518334,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33058366,
XM_017028964.2	NC_000022.11	-	32507819	33058391	32513691	33006662	14	32507819,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33058291,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869122,32931481,32980702,33006821,33058391,
XM_011530406.3	NC_000022.11	-	32507819	33058390	32513691	33006662	14	32507819,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33058291,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33058390,
XM_011530410.3	NC_000022.11	-	32507819	32958822	32513691	32958004	12	32507819,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32957989,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32958822,
XM_017028965.2	NC_000022.11	-	32507819	32543969	32513691	32541662	8	32507819,32518042,32527917,32528873,32533792,32538035,32541570,32543165,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32543969,
XM_011530408.2	NC_000022.11	-	32512551	33058391	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33058291,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006821,33058391,
NM_001135774.1	NC_000022.11	-	32512551	33058391	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33058291,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869122,32931481,32980702,33006824,33058391,
XM_017028961.2	NC_000022.11	-	32512551	33057957	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33057534,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33057957,
XM_017028962.2	NC_000022.11	-	32512551	33057518	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33057160,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33057518,
XM_011530407.3	NC_000022.11	-	32512551	33052730	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33052224,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33052730,
XM_011530405.3	NC_000022.11	-	32512551	33014455	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33014400,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006824,33014455,
XM_017028963.2	NC_000022.11	-	32512551	33014425	32513691	33006662	14	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,33014400,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006821,33014425,
NM_133633.2	NC_000022.11	-	32512551	33006821	32513807	33006662	12	32512551,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,	32513824,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006821,
NM_003490.3	NC_000022.11	-	32512551	33006821	32513691	33006662	13	32512551,32518042,32527917,32528873,32533792,32538035,32541570,32596673,32864914,32868965,32931389,32980644,33006351,	32513824,32518334,32528005,32529008,32533895,32538110,32541713,32596736,32865004,32869125,32931481,32980702,33006821,
XR_001755503.1	NC_000022.11	+	32578528	32587011	32587011	32587011	4	32578528,32583876,32585498,32586483,	32580350,32584386,32585646,32587011,
XR_001755501.1	NC_000022.11	+	32582636	32585839	32585839	32585839	3	32582636,32583876,32585498,	32583428,32584386,32585839,
XR_938177.1	NC_000022.11	+	32587213	32589050	32589050	32589050	2	32587213,32587625,	32587298,32589050,
XR_001755504.1	NC_000022.11	+	32619341	32628543	32628543	32628543	4	32619341,32621322,32623952,32628345,	32620071,32621916,32625915,32628543,
gene-RNA5SP497	NC_000022.11	-	32635101	32635198	32635198	32635198	1	32635101,	32635198,
XR_938176.3	NC_000022.11	+	32640947	32663267	32663267	32663267	4	32640947,32653894,32654020,32660723,	32641315,32653933,32654142,32663267,
NM_000362.4	NC_000022.11	+	32800815	32863041	32802001	32859377	5	32800815,32849451,32857248,32858016,32859179,	32802122,32849534,32857360,32858138,32863041,
NR_134617.1	NC_000022.11	+	33108528	33116294	33116294	33116294	4	33108528,33109102,33110408,33116207,	33108625,33109233,33110643,33116294,
XR_002958722.1	NC_000022.11	-	33162236	33761523	33761523	33761523	14	33162236,33166635,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,	33164364,33166832,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761523,
XM_024452302.1	NC_000022.11	-	33164366	33761523	33166762	33761476	13	33164366,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,	33166832,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761523,
NM_004737.5	NC_000022.11	-	33272860	33920422	33274426	33761476	16	33272860,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33856739,33919994,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33856802,33920422,
NM_133642.3	NC_000022.11	-	33273075	33920428	33274426	33761476	15	33273075,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33919994,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33920428,
XM_011530510.2	NC_000022.11	-	33273083	33922841	33274426	33761476	16	33273083,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33856739,33922620,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33856802,33922841,
XM_005261832.3	NC_000022.11	-	33273083	33873405	33274426	33761476	15	33273083,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33873107,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33873405,
XM_005261831.3	NC_000022.11	-	33273083	33873387	33274426	33761476	16	33273083,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33856739,33873107,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33856802,33873387,
XM_011530512.2	NC_000022.11	-	33273083	33572262	33274426	33572156	11	33273083,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33572144,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33572262,
XM_011530513.2	NC_000022.11	-	33273083	33359546	33274426	33359404	7	33273083,33277059,33283201,33304228,33316084,33337645,33359371,	33274624,33277255,33283348,33304507,33316248,33337801,33359546,
XM_024452303.1	NC_000022.11	-	33364351	33761523	33364510	33761476	9	33364351,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,	33364531,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761523,
NR_039921.1	NC_000022.11	-	33436581	33436669	33436669	33436669	1	33436581,	33436669,
MIR4764	NC_000022.11	-	33436587	33436609	33436609	33436609	1	33436587,	33436609,
MIR4764	NC_000022.11	-	33436639	33436660	33436660	33436660	1	33436639,	33436660,
XR_938183.2	NC_000022.11	+	33573391	33588609	33588609	33588609	3	33573391,33586842,33588040,	33574050,33586935,33588609,
NR_145833.1	NC_000022.11	-	33704785	33704920	33704920	33704920	1	33704785,	33704920,
